subject,item,condition_code,condition_label,RT,channel,window_start,window_end,mean_amplitude,relatedness,language
020,vida_CUERPO,6,español_si,452,Cz,0.3,0.5,-3.9735202672354024,1,esp
020,vida_CUERPO,6,español_si,452,Cz,0.5,0.8,-4.528957477412544,1,esp
020,vida_CUERPO,6,español_si,452,Pz,0.3,0.5,-0.6713574118912219,1,esp
020,vida_CUERPO,6,español_si,452,Pz,0.5,0.8,-2.739899833562223,1,esp
020,asado_PARRILLA,6,español_si,349,Cz,0.3,0.5,-3.000562325478174,1,esp
020,asado_PARRILLA,6,español_si,349,Cz,0.5,0.8,-0.14328134405287193,1,esp
020,asado_PARRILLA,6,español_si,349,Pz,0.3,0.5,0.29573003833110495,1,esp
020,asado_PARRILLA,6,español_si,349,Pz,0.5,0.8,3.253825499777973,1,esp
020,durazno_PERA,6,español_si,366,Cz,0.3,0.5,-3.6116820837442702,1,esp
020,durazno_PERA,6,español_si,366,Cz,0.5,0.8,1.088956140663507,1,esp
020,durazno_PERA,6,español_si,366,Pz,0.3,0.5,-0.07467815255782052,1,esp
020,durazno_PERA,6,español_si,366,Pz,0.5,0.8,0.02696944388225393,1,esp
020,abuela_MADRE,6,español_si,367,Cz,0.3,0.5,-5.133305594611628,1,esp
020,abuela_MADRE,6,español_si,367,Cz,0.5,0.8,-4.6213192182408305,1,esp
020,abuela_MADRE,6,español_si,367,Pz,0.3,0.5,-1.0105962652999623,1,esp
020,abuela_MADRE,6,español_si,367,Pz,0.5,0.8,-2.5495238485199363,1,esp
020,tiempo_RELOJ,6,español_si,328,Cz,0.3,0.5,1.6185776142116923,1,esp
020,tiempo_RELOJ,6,español_si,328,Cz,0.5,0.8,1.4010775547402983,1,esp
020,tiempo_RELOJ,6,español_si,328,Pz,0.3,0.5,2.767178837156209,1,esp
020,tiempo_RELOJ,6,español_si,328,Pz,0.5,0.8,3.2896646053317236,1,esp
020,rostro_CARA,6,español_si,435,Cz,0.3,0.5,-3.4382022029648596,1,esp
020,rostro_CARA,6,español_si,435,Cz,0.5,0.8,-4.288011457870983,1,esp
020,rostro_CARA,6,español_si,435,Pz,0.3,0.5,0.8112405480530402,1,esp
020,rostro_CARA,6,español_si,435,Pz,0.5,0.8,0.8938625309095992,1,esp
020,calamar_PULPO,6,español_si,337,Cz,0.3,0.5,-3.5701674960481995,1,esp
020,calamar_PULPO,6,español_si,337,Cz,0.5,0.8,-1.024484309085046,1,esp
020,calamar_PULPO,6,español_si,337,Pz,0.3,0.5,-2.553501325247523,1,esp
020,calamar_PULPO,6,español_si,337,Pz,0.5,0.8,-1.1374495992324356,1,esp
020,padres_FAMILIA,6,español_si,384,Cz,0.3,0.5,-0.3548763357819273,1,esp
020,padres_FAMILIA,6,español_si,384,Cz,0.5,0.8,-0.07633077815389015,1,esp
020,padres_FAMILIA,6,español_si,384,Pz,0.3,0.5,0.4684025782805223,1,esp
020,padres_FAMILIA,6,español_si,384,Pz,0.5,0.8,2.6964732479296543,1,esp
020,compañía_AMIGO,6,español_si,349,Cz,0.3,0.5,-10.777931123291353,1,esp
020,compañía_AMIGO,6,español_si,349,Cz,0.5,0.8,-8.042865402084068,1,esp
020,compañía_AMIGO,6,español_si,349,Pz,0.3,0.5,-11.951182853717068,1,esp
020,compañía_AMIGO,6,español_si,349,Pz,0.5,0.8,-10.942156920571497,1,esp
020,persona_HUMANO,6,español_si,392,Cz,0.3,0.5,-3.556629306188998,1,esp
020,persona_HUMANO,6,español_si,392,Cz,0.5,0.8,-1.584234007804368,1,esp
020,persona_HUMANO,6,español_si,392,Pz,0.3,0.5,-0.6456597511513305,1,esp
020,persona_HUMANO,6,español_si,392,Pz,0.5,0.8,0.039381694157988534,1,esp
020,maíz_TRIGO,6,español_si,341,Cz,0.3,0.5,3.899032404885823,1,esp
020,maíz_TRIGO,6,español_si,341,Cz,0.5,0.8,2.498231972266094,1,esp
020,maíz_TRIGO,6,español_si,341,Pz,0.3,0.5,1.1766441560421999,1,esp
020,maíz_TRIGO,6,español_si,341,Pz,0.5,0.8,0.4961100899150615,1,esp
020,dedo_MANO,6,español_si,345,Cz,0.3,0.5,-18.49328927179942,1,esp
020,dedo_MANO,6,español_si,345,Cz,0.5,0.8,-27.45487038616227,1,esp
020,dedo_MANO,6,español_si,345,Pz,0.3,0.5,2.95135709256507,1,esp
020,dedo_MANO,6,español_si,345,Pz,0.5,0.8,-2.434590013200032,1,esp
020,cereal_AVENA,6,español_si,341,Cz,0.3,0.5,-3.0257004169509925,1,esp
020,cereal_AVENA,6,español_si,341,Cz,0.5,0.8,-0.14655149139856039,1,esp
020,cereal_AVENA,6,español_si,341,Pz,0.3,0.5,-2.3760771446216564,1,esp
020,cereal_AVENA,6,español_si,341,Pz,0.5,0.8,-2.004344398299088,1,esp
020,león_TIGRE,6,español_si,358,Cz,0.3,0.5,6.713977463256855,1,esp
020,león_TIGRE,6,español_si,358,Cz,0.5,0.8,9.27988674436594,1,esp
020,león_TIGRE,6,español_si,358,Pz,0.3,0.5,5.190011214751463,1,esp
020,león_TIGRE,6,español_si,358,Pz,0.5,0.8,5.815036182742385,1,esp
020,codo_BRAZO,6,español_si,358,Cz,0.3,0.5,-2.6391407697676477,1,esp
020,codo_BRAZO,6,español_si,358,Cz,0.5,0.8,-1.052222312955932,1,esp
020,codo_BRAZO,6,español_si,358,Pz,0.3,0.5,-1.1779571295930793,1,esp
020,codo_BRAZO,6,español_si,358,Pz,0.5,0.8,-0.34966734120705223,1,esp
020,joroba_CAMELLO,6,español_si,396,Cz,0.3,0.5,-0.8553677192674234,1,esp
020,joroba_CAMELLO,6,español_si,396,Cz,0.5,0.8,0.6587539955955716,1,esp
020,joroba_CAMELLO,6,español_si,396,Pz,0.3,0.5,0.2514383247337089,1,esp
020,joroba_CAMELLO,6,español_si,396,Pz,0.5,0.8,-0.20006529626583583,1,esp
020,lana_OVEJA,6,español_si,354,Cz,0.3,0.5,-2.433078291252828,1,esp
020,lana_OVEJA,6,español_si,354,Cz,0.5,0.8,-2.9295543586450665,1,esp
020,lana_OVEJA,6,español_si,354,Pz,0.3,0.5,-1.97210364179829,1,esp
020,lana_OVEJA,6,español_si,354,Pz,0.5,0.8,-5.829744713054782,1,esp
020,laguna_LAGO,6,español_si,341,Cz,0.3,0.5,-3.290481646760153,1,esp
020,laguna_LAGO,6,español_si,341,Cz,0.5,0.8,-1.9207497548296872,1,esp
020,laguna_LAGO,6,español_si,341,Pz,0.3,0.5,-1.085648831371845,1,esp
020,laguna_LAGO,6,español_si,341,Pz,0.5,0.8,-3.0002684068002616,1,esp
020,plaza_PARQUE,6,español_si,332,Cz,0.3,0.5,-0.40938372049444854,1,esp
020,plaza_PARQUE,6,español_si,332,Cz,0.5,0.8,-1.509888283516703,1,esp
020,plaza_PARQUE,6,español_si,332,Pz,0.3,0.5,0.4436828379447644,1,esp
020,plaza_PARQUE,6,español_si,332,Pz,0.5,0.8,1.8665293494884205,1,esp
020,pez_RÍO,6,español_si,332,Cz,0.3,0.5,-1.573802556126163,1,esp
020,pez_RÍO,6,español_si,332,Cz,0.5,0.8,0.0815731637021489,1,esp
020,pez_RÍO,6,español_si,332,Pz,0.3,0.5,2.591033596308149,1,esp
020,pez_RÍO,6,español_si,332,Pz,0.5,0.8,3.533112879703245,1,esp
020,rojo_MANZANA,6,español_si,375,Cz,0.3,0.5,-1.5090215300711303,1,esp
020,rojo_MANZANA,6,español_si,375,Cz,0.5,0.8,-3.1685425828666776,1,esp
020,rojo_MANZANA,6,español_si,375,Pz,0.3,0.5,1.8965562779742933,1,esp
020,rojo_MANZANA,6,español_si,375,Pz,0.5,0.8,-1.5647171541354679,1,esp
020,bosque_SELVA,6,español_si,405,Cz,0.3,0.5,-4.08170017428123,1,esp
020,bosque_SELVA,6,español_si,405,Cz,0.5,0.8,-2.5585837247291288,1,esp
020,bosque_SELVA,6,español_si,405,Pz,0.3,0.5,-0.37662474409891994,1,esp
020,bosque_SELVA,6,español_si,405,Pz,0.5,0.8,0.7301614451512455,1,esp
020,bebé_HIJO,6,español_si,341,Cz,0.3,0.5,-2.872618116702562,1,esp
020,bebé_HIJO,6,español_si,341,Cz,0.5,0.8,-2.763931825683737,1,esp
020,bebé_HIJO,6,español_si,341,Pz,0.3,0.5,-2.2720191600875785,1,esp
020,bebé_HIJO,6,español_si,341,Pz,0.5,0.8,-1.4854066586197323,1,esp
020,camiseta_REMERA,6,español_si,328,Cz,0.3,0.5,0.42101693350391894,1,esp
020,camiseta_REMERA,6,español_si,328,Cz,0.5,0.8,-0.6078077776023839,1,esp
020,camiseta_REMERA,6,español_si,328,Pz,0.3,0.5,2.750888218458456,1,esp
020,camiseta_REMERA,6,español_si,328,Pz,0.5,0.8,3.049774016140534,1,esp
020,halcón_ÁGUILA,6,español_si,507,Cz,0.3,0.5,-3.1088541805959102,1,esp
020,halcón_ÁGUILA,6,español_si,507,Cz,0.5,0.8,-3.826320073060194,1,esp
020,halcón_ÁGUILA,6,español_si,507,Pz,0.3,0.5,-1.4085579931449432,1,esp
020,halcón_ÁGUILA,6,español_si,507,Pz,0.5,0.8,-3.77869286417569,1,esp
020,cartón_HUMANO,3,español_no,337,Cz,0.3,0.5,-1.5708025472614766,0,esp
020,cartón_HUMANO,3,español_no,337,Cz,0.5,0.8,0.10033653158061043,0,esp
020,cartón_HUMANO,3,español_no,337,Pz,0.3,0.5,0.6177317312864873,0,esp
020,cartón_HUMANO,3,español_no,337,Pz,0.5,0.8,-0.4289400365683419,0,esp
020,oreja_TRIGO,3,español_no,345,Cz,0.3,0.5,-1.031746936818728,0,esp
020,oreja_TRIGO,3,español_no,345,Cz,0.5,0.8,-1.2516330959546844,0,esp
020,oreja_TRIGO,3,español_no,345,Pz,0.3,0.5,3.0077738528713005,0,esp
020,oreja_TRIGO,3,español_no,345,Pz,0.5,0.8,-1.2720940537007928,0,esp
020,rúcula_FAMILIA,3,español_no,332,Cz,0.3,0.5,-3.206020324419323,0,esp
020,rúcula_FAMILIA,3,español_no,332,Cz,0.5,0.8,-3.16404372204834,0,esp
020,rúcula_FAMILIA,3,español_no,332,Pz,0.3,0.5,0.5799945982602925,0,esp
020,rúcula_FAMILIA,3,español_no,332,Pz,0.5,0.8,-2.5488273007757507,0,esp
020,arroz_BRAZO,3,español_no,345,Cz,0.3,0.5,1.980343403509603,0,esp
020,arroz_BRAZO,3,español_no,345,Cz,0.5,0.8,0.1723313869810418,0,esp
020,arroz_BRAZO,3,español_no,345,Pz,0.3,0.5,7.214159381360959,0,esp
020,arroz_BRAZO,3,español_no,345,Pz,0.5,0.8,4.4825528670132515,0,esp
020,zócalo_MANO,3,español_no,349,Cz,0.3,0.5,-1.9361124634742737,0,esp
020,zócalo_MANO,3,español_no,349,Cz,0.5,0.8,6.2839839557706085,0,esp
020,zócalo_MANO,3,español_no,349,Pz,0.3,0.5,-2.9701712620086385,0,esp
020,zócalo_MANO,3,español_no,349,Pz,0.5,0.8,6.284896280292254,0,esp
020,lapicera_CARA,3,español_no,550,Cz,0.3,0.5,-4.262581286808618,0,esp
020,lapicera_CARA,3,español_no,550,Cz,0.5,0.8,-2.24847436261171,0,esp
020,lapicera_CARA,3,español_no,550,Pz,0.3,0.5,-1.2624932597749507,0,esp
020,lapicera_CARA,3,español_no,550,Pz,0.5,0.8,-0.9612808167625232,0,esp
020,tortuga_AVENA,3,español_no,379,Cz,0.3,0.5,2.0541260669437738,0,esp
020,tortuga_AVENA,3,español_no,379,Cz,0.5,0.8,1.9843015293571877,0,esp
020,tortuga_AVENA,3,español_no,379,Pz,0.3,0.5,0.8266004958691505,0,esp
020,tortuga_AVENA,3,español_no,379,Pz,0.5,0.8,1.8933324610384612,0,esp
020,edificio_PULPO,3,español_no,392,Cz,0.3,0.5,-1.31957420008257,0,esp
020,edificio_PULPO,3,español_no,392,Cz,0.5,0.8,-1.6516599337917255,0,esp
020,edificio_PULPO,3,español_no,392,Pz,0.3,0.5,0.8304467336274683,0,esp
020,edificio_PULPO,3,español_no,392,Pz,0.5,0.8,-0.6004403928965933,0,esp
020,anillo_PARQUE,3,español_no,456,Cz,0.3,0.5,-2.261821478542586,0,esp
020,anillo_PARQUE,3,español_no,456,Cz,0.5,0.8,-3.182361374088839,0,esp
020,anillo_PARQUE,3,español_no,456,Pz,0.3,0.5,-0.6494001316426036,0,esp
020,anillo_PARQUE,3,español_no,456,Pz,0.5,0.8,-1.2338164684264676,0,esp
020,rayo_HIJO,3,español_no,349,Cz,0.3,0.5,-7.30771111123837,0,esp
020,rayo_HIJO,3,español_no,349,Cz,0.5,0.8,-8.098186381839913,0,esp
020,rayo_HIJO,3,español_no,349,Pz,0.3,0.5,-7.207901536630323,0,esp
020,rayo_HIJO,3,español_no,349,Pz,0.5,0.8,-5.985083934538037,0,esp
020,labial_OVEJA,3,español_no,443,Cz,0.3,0.5,-2.465524914316261,0,esp
020,labial_OVEJA,3,español_no,443,Cz,0.5,0.8,-1.0048768117812719,0,esp
020,labial_OVEJA,3,español_no,443,Pz,0.3,0.5,-0.9964009116553755,0,esp
020,labial_OVEJA,3,español_no,443,Pz,0.5,0.8,-2.7723927708828247,0,esp
020,panadería_LAGO,3,español_no,345,Cz,0.3,0.5,-0.8691497566178441,0,esp
020,panadería_LAGO,3,español_no,345,Cz,0.5,0.8,1.0440197726655076,0,esp
020,panadería_LAGO,3,español_no,345,Pz,0.3,0.5,0.33485674073633087,0,esp
020,panadería_LAGO,3,español_no,345,Pz,0.5,0.8,-0.7214694157702781,0,esp
020,yerba_ÁGUILA,3,español_no,341,Cz,0.3,0.5,-3.8914120636092346,0,esp
020,yerba_ÁGUILA,3,español_no,341,Cz,0.5,0.8,-1.4201294694412574,0,esp
020,yerba_ÁGUILA,3,español_no,341,Pz,0.3,0.5,-1.449433899556215,0,esp
020,yerba_ÁGUILA,3,español_no,341,Pz,0.5,0.8,-1.3203785165065998,0,esp
020,kiwi_CAMELLO,3,español_no,345,Cz,0.3,0.5,-3.4784687181504883,0,esp
020,kiwi_CAMELLO,3,español_no,345,Cz,0.5,0.8,-8.277518536525998,0,esp
020,kiwi_CAMELLO,3,español_no,345,Pz,0.3,0.5,-1.6572552437786592,0,esp
020,kiwi_CAMELLO,3,español_no,345,Pz,0.5,0.8,-4.946197900742476,0,esp
020,espalda_SELVA,3,español_no,341,Cz,0.3,0.5,1.196652356356096,0,esp
020,espalda_SELVA,3,español_no,341,Cz,0.5,0.8,2.3779669695115278,0,esp
020,espalda_SELVA,3,español_no,341,Pz,0.3,0.5,0.21694577106077656,0,esp
020,espalda_SELVA,3,español_no,341,Pz,0.5,0.8,2.994698521311618,0,esp
020,clavo_REMERA,3,español_no,435,Cz,0.3,0.5,-0.7266887976573064,0,esp
020,clavo_REMERA,3,español_no,435,Cz,0.5,0.8,-0.45827473981328587,0,esp
020,clavo_REMERA,3,español_no,435,Pz,0.3,0.5,-0.43647222256717744,0,esp
020,clavo_REMERA,3,español_no,435,Pz,0.5,0.8,-0.5282135915288303,0,esp
020,barba_RÍO,3,español_no,341,Cz,0.3,0.5,-2.9763345100128893,0,esp
020,barba_RÍO,3,español_no,341,Cz,0.5,0.8,-0.12418256747924739,0,esp
020,barba_RÍO,3,español_no,341,Pz,0.3,0.5,0.9681953501242858,0,esp
020,barba_RÍO,3,español_no,341,Pz,0.5,0.8,3.4527740996785323,0,esp
020,trapo_VIDA,3,español_no,260,Cz,0.3,0.5,-1.0700609324535784,0,esp
020,trapo_VIDA,3,español_no,260,Cz,0.5,0.8,-1.7928508644177004,0,esp
020,trapo_VIDA,3,español_no,260,Pz,0.3,0.5,0.48769949254794775,0,esp
020,trapo_VIDA,3,español_no,260,Pz,0.5,0.8,-1.1115661313416068,0,esp
020,ladrido_CIRUELA,3,español_no,358,Cz,0.3,0.5,-0.9063167083435334,0,esp
020,ladrido_CIRUELA,3,español_no,358,Cz,0.5,0.8,-2.0299387951362657,0,esp
020,ladrido_CIRUELA,3,español_no,358,Pz,0.3,0.5,0.18776574786394254,0,esp
020,ladrido_CIRUELA,3,español_no,358,Pz,0.5,0.8,1.2818183402779701,0,esp
020,cebolla_CACHORRO,3,español_no,371,Cz,0.3,0.5,0.9716825810475993,0,esp
020,cebolla_CACHORRO,3,español_no,371,Cz,0.5,0.8,1.2968710296540351,0,esp
020,cebolla_CACHORRO,3,español_no,371,Pz,0.3,0.5,-0.631588090246973,0,esp
020,cebolla_CACHORRO,3,español_no,371,Pz,0.5,0.8,-1.3047192001654977,0,esp
020,vocal_SALUD,3,español_no,482,Cz,0.3,0.5,-5.592695687163191,0,esp
020,vocal_SALUD,3,español_no,482,Cz,0.5,0.8,-0.28048694100672084,0,esp
020,vocal_SALUD,3,español_no,482,Pz,0.3,0.5,1.3026012719537203,0,esp
020,vocal_SALUD,3,español_no,482,Pz,0.5,0.8,-0.6870797597822029,0,esp
020,horno_SERPIENTE,3,español_no,179,Cz,0.3,0.5,-3.39084677828046,0,esp
020,horno_SERPIENTE,3,español_no,179,Cz,0.5,0.8,-1.454108700887696,0,esp
020,horno_SERPIENTE,3,español_no,179,Pz,0.3,0.5,-3.0110868169263436,0,esp
020,horno_SERPIENTE,3,español_no,179,Pz,0.5,0.8,-0.8899390236045676,0,esp
020,ricota_TÍO,3,español_no,426,Cz,0.3,0.5,-1.6738061085343365,0,esp
020,ricota_TÍO,3,español_no,426,Cz,0.5,0.8,-0.4778632440939848,0,esp
020,ricota_TÍO,3,español_no,426,Pz,0.3,0.5,0.1573201302582256,0,esp
020,ricota_TÍO,3,español_no,426,Pz,0.5,0.8,-1.23900848722108,0,esp
020,ventana_CUERPO,3,español_no,337,Cz,0.3,0.5,0.40044790964860233,0,esp
020,ventana_CUERPO,3,español_no,337,Cz,0.5,0.8,4.019255181555807,0,esp
020,ventana_CUERPO,3,español_no,337,Pz,0.3,0.5,3.3984980944257526,0,esp
020,ventana_CUERPO,3,español_no,337,Pz,0.5,0.8,8.759624403709102,0,esp
020,ojo_ENERGÍA,3,español_no,367,Cz,0.3,0.5,-0.9720371372711205,0,esp
020,ojo_ENERGÍA,3,español_no,367,Cz,0.5,0.8,1.6733900636329924,0,esp
020,ojo_ENERGÍA,3,español_no,367,Pz,0.3,0.5,4.540034511162398,0,esp
020,ojo_ENERGÍA,3,español_no,367,Pz,0.5,0.8,2.704997729954992,0,esp
020,luz_PERA,3,español_no,341,Cz,0.3,0.5,-4.267178398700287,0,esp
020,luz_PERA,3,español_no,341,Cz,0.5,0.8,-4.161670112842883,0,esp
020,luz_PERA,3,español_no,341,Pz,0.3,0.5,1.1957081989026987,0,esp
020,luz_PERA,3,español_no,341,Pz,0.5,0.8,0.6325993356879359,0,esp
020,vidrio_CAMPO,3,español_no,332,Cz,0.3,0.5,-3.403998315477601,0,esp
020,vidrio_CAMPO,3,español_no,332,Cz,0.5,0.8,-1.872670502739352,0,esp
020,vidrio_CAMPO,3,español_no,332,Pz,0.3,0.5,3.659969398895136,0,esp
020,vidrio_CAMPO,3,español_no,332,Pz,0.5,0.8,1.862023266477262,0,esp
020,lago_DAMA,3,español_no,362,Cz,0.3,0.5,-3.7641348179940204,0,esp
020,lago_DAMA,3,español_no,362,Cz,0.5,0.8,-1.3742752906806046,0,esp
020,lago_DAMA,3,español_no,362,Pz,0.3,0.5,1.3259683946290848,0,esp
020,lago_DAMA,3,español_no,362,Pz,0.5,0.8,0.5866242195083666,0,esp
020,zócalo_PARRILLA,3,español_no,243,Cz,0.3,0.5,2.8129677910429356,0,esp
020,zócalo_PARRILLA,3,español_no,243,Cz,0.5,0.8,2.4691687619081715,0,esp
020,zócalo_PARRILLA,3,español_no,243,Pz,0.3,0.5,-0.09584626354850269,0,esp
020,zócalo_PARRILLA,3,español_no,243,Pz,0.5,0.8,-0.345106252359777,0,esp
020,vidrio_PIE,3,español_no,349,Cz,0.3,0.5,-2.210996118992066,0,esp
020,vidrio_PIE,3,español_no,349,Cz,0.5,0.8,-3.6348922448605108,0,esp
020,vidrio_PIE,3,español_no,349,Pz,0.3,0.5,2.1742484225139305,0,esp
020,vidrio_PIE,3,español_no,349,Pz,0.5,0.8,-0.5314161528923702,0,esp
020,pastas_CEBRA,3,español_no,435,Cz,0.3,0.5,-1.276411260487154,0,esp
020,pastas_CEBRA,3,español_no,435,Cz,0.5,0.8,-0.9681213016820667,0,esp
020,pastas_CEBRA,3,español_no,435,Pz,0.3,0.5,-0.1492077810689809,0,esp
020,pastas_CEBRA,3,español_no,435,Pz,0.5,0.8,-0.2382932545217545,0,esp
020,tecla_MADRE,3,español_no,341,Cz,0.3,0.5,-2.408395402670766,0,esp
020,tecla_MADRE,3,español_no,341,Cz,0.5,0.8,-2.0285615762262053,0,esp
020,tecla_MADRE,3,español_no,341,Pz,0.3,0.5,-0.5411464242407912,0,esp
020,tecla_MADRE,3,español_no,341,Pz,0.5,0.8,0.544262445316865,0,esp
020,cielo_POLLO,3,español_no,460,Cz,0.3,0.5,2.992393875467734,0,esp
020,cielo_POLLO,3,español_no,460,Cz,0.5,0.8,1.1603313801270005,0,esp
020,cielo_POLLO,3,español_no,460,Pz,0.3,0.5,3.64633996763195,0,esp
020,cielo_POLLO,3,español_no,460,Pz,0.5,0.8,2.6095443746519957,0,esp
020,arbusto_RELOJ,3,español_no,354,Cz,0.3,0.5,-2.0388646814972162,0,esp
020,arbusto_RELOJ,3,español_no,354,Cz,0.5,0.8,-1.5033501066297656,0,esp
020,arbusto_RELOJ,3,español_no,354,Pz,0.3,0.5,-1.0210177604906043,0,esp
020,arbusto_RELOJ,3,español_no,354,Pz,0.5,0.8,-0.4749136350366479,0,esp
020,pelota_ATÚN,3,español_no,345,Cz,0.3,0.5,-0.2091175651965806,0,esp
020,pelota_ATÚN,3,español_no,345,Cz,0.5,0.8,0.21525244011924513,0,esp
020,pelota_ATÚN,3,español_no,345,Pz,0.3,0.5,-1.9791305606038518,0,esp
020,pelota_ATÚN,3,español_no,345,Pz,0.5,0.8,0.786041981363405,0,esp
021,serpiente_TEMBIPORU,2,reciente_no,396,Cz,0.3,0.5,-4.360908621205734,0,rec
021,serpiente_TEMBIPORU,2,reciente_no,396,Cz,0.5,0.8,-3.0733180039445402,0,rec
021,serpiente_TEMBIPORU,2,reciente_no,396,Pz,0.3,0.5,3.4341395273804656,0,rec
021,serpiente_TEMBIPORU,2,reciente_no,396,Pz,0.5,0.8,1.9004234174673673,0,rec
021,papa_ÑANDU,2,reciente_no,477,Cz,0.3,0.5,-6.085180096767056,0,rec
021,papa_ÑANDU,2,reciente_no,477,Cz,0.5,0.8,-5.6033414827470285,0,rec
021,papa_ÑANDU,2,reciente_no,477,Pz,0.3,0.5,2.9746532351351713,0,rec
021,papa_ÑANDU,2,reciente_no,477,Pz,0.5,0.8,0.5736471702182581,0,rec
021,lapicera_CARA,3,español_no,460,Cz,0.3,0.5,-2.998634613190706,0,esp
021,lapicera_CARA,3,español_no,460,Cz,0.5,0.8,1.2914445378067279,0,esp
021,lapicera_CARA,3,español_no,460,Pz,0.3,0.5,2.45916622139227,0,esp
021,lapicera_CARA,3,español_no,460,Pz,0.5,0.8,5.616730535704594,0,esp
021,chancho_KURE,5,reciente_si,315,Cz,0.3,0.5,-5.361673671895494,1,rec
021,chancho_KURE,5,reciente_si,315,Cz,0.5,0.8,1.1901385788824637,1,rec
021,chancho_KURE,5,reciente_si,315,Pz,0.3,0.5,0.2845247099892453,1,rec
021,chancho_KURE,5,reciente_si,315,Pz,0.5,0.8,1.6553623281826493,1,rec
021,zócalo_MANO,3,español_no,490,Cz,0.3,0.5,-2.407777979110296,0,esp
021,zócalo_MANO,3,español_no,490,Cz,0.5,0.8,2.86527785656574,0,esp
021,zócalo_MANO,3,español_no,490,Pz,0.3,0.5,-5.342525130854203,0,esp
021,zócalo_MANO,3,español_no,490,Pz,0.5,0.8,-6.947732888538954,0,esp
021,familia_TÍO,6,español_si,311,Cz,0.3,0.5,-2.188716008471182,1,esp
021,familia_TÍO,6,español_si,311,Cz,0.5,0.8,-0.38332822092013236,1,esp
021,familia_TÍO,6,español_si,311,Pz,0.3,0.5,0.4568444885170232,1,esp
021,familia_TÍO,6,español_si,311,Pz,0.5,0.8,2.0593317195335743,1,esp
021,uva_AMIGO,3,español_no,367,Cz,0.3,0.5,-3.3085105420591727,0,esp
021,uva_AMIGO,3,español_no,367,Cz,0.5,0.8,-0.977928089620809,0,esp
021,uva_AMIGO,3,español_no,367,Pz,0.3,0.5,6.320506903342903,0,esp
021,uva_AMIGO,3,español_no,367,Pz,0.5,0.8,2.6892161197575777,0,esp
021,decir_OÑE'Ẽ,4,remoto_si,396,Cz,0.3,0.5,-7.840815991019975,1,rem
021,decir_OÑE'Ẽ,4,remoto_si,396,Cz,0.5,0.8,-3.5346781400820384,1,rem
021,decir_OÑE'Ẽ,4,remoto_si,396,Pz,0.3,0.5,-1.4625904133113532,1,rem
021,decir_OÑE'Ẽ,4,remoto_si,396,Pz,0.5,0.8,-1.2119119239873009,1,rem
021,mascota_CACHORRO,6,español_si,315,Cz,0.3,0.5,1.003288016341125,1,esp
021,mascota_CACHORRO,6,español_si,315,Cz,0.5,0.8,1.9986624243680517,1,esp
021,mascota_CACHORRO,6,español_si,315,Pz,0.3,0.5,5.017610222298222,1,esp
021,mascota_CACHORRO,6,español_si,315,Pz,0.5,0.8,1.3295840672311572,1,esp
021,leer_KAMBY,1,remoto_no,413,Cz,0.3,0.5,-3.3288519947717967,0,rem
021,leer_KAMBY,1,remoto_no,413,Cz,0.5,0.8,-0.22542031868719184,0,rem
021,leer_KAMBY,1,remoto_no,413,Pz,0.3,0.5,2.42486580948417,0,rem
021,leer_KAMBY,1,remoto_no,413,Pz,0.5,0.8,5.219980006675549,0,rem
021,arroz_BRAZO,3,español_no,303,Cz,0.3,0.5,1.0099028112510076,0,esp
021,arroz_BRAZO,3,español_no,303,Cz,0.5,0.8,0.5884842443155495,0,esp
021,arroz_BRAZO,3,español_no,303,Pz,0.3,0.5,-0.09837479344927355,0,esp
021,arroz_BRAZO,3,español_no,303,Pz,0.5,0.8,-3.956740218422069,0,esp
021,hombre_KARAI,4,remoto_si,294,Cz,0.3,0.5,-3.7986189978053924,1,rem
021,hombre_KARAI,4,remoto_si,294,Cz,0.5,0.8,-2.8457454467203602,1,rem
021,hombre_KARAI,4,remoto_si,294,Pz,0.3,0.5,1.0983972848536299,1,rem
021,hombre_KARAI,4,remoto_si,294,Pz,0.5,0.8,5.110308338224373,1,rem
021,durazno_CIRUELA,6,español_si,320,Cz,0.3,0.5,-2.140833455979681,1,esp
021,durazno_CIRUELA,6,español_si,320,Cz,0.5,0.8,0.8165225931650654,1,esp
021,durazno_CIRUELA,6,español_si,320,Pz,0.3,0.5,3.7390310510706444,1,esp
021,durazno_CIRUELA,6,español_si,320,Pz,0.5,0.8,0.482269260429057,1,esp
021,menta_PYHAREVE,1,remoto_no,426,Cz,0.3,0.5,2.1079539107516987,0,rem
021,menta_PYHAREVE,1,remoto_no,426,Cz,0.5,0.8,4.132038366126823,0,rem
021,menta_PYHAREVE,1,remoto_no,426,Pz,0.3,0.5,3.5160890088703196,0,rem
021,menta_PYHAREVE,1,remoto_no,426,Pz,0.5,0.8,0.8494168743038707,0,rem
021,biblioteca_ARANDUKA,4,remoto_si,320,Cz,0.3,0.5,-0.1245087108646446,1,rem
021,biblioteca_ARANDUKA,4,remoto_si,320,Cz,0.5,0.8,-2.8208033905660566,1,rem
021,biblioteca_ARANDUKA,4,remoto_si,320,Pz,0.3,0.5,-0.6300723074147334,1,rem
021,biblioteca_ARANDUKA,4,remoto_si,320,Pz,0.5,0.8,-5.14635197865034,1,rem
021,víbora_SERPIENTE,6,español_si,332,Cz,0.3,0.5,-5.044756421389488,1,esp
